document	label
it will not be easy , of course	0
keeping its good and evil from everyone else	1
never stopped to consider	0
civilized	1
day one : brian decides it's finally time to learn how to diaper the baby	0
intentions	0
do not recognize	0
being biased in favour of	1
favorably	1
have been deprived of all their national and human rights	0
to create the impression	0
secret	0
the approval by	1
heckling	0
has been praised	1
cultural preference	1
cornered	0
too much blood was shed and much suffering endured	0
defenders of the world poor	1
peaceful reunification and 'one country two systems	1
denied	0
chilly	0
criticism	0
stopped short of being free and fair	0
perpetuate	0
is a true oligarch	0
coveted	1
have called on	1
i'd hate to see who got second place	0
turned down	0
will try its best to persuade	1
accused	0
getting on the nerves	0
code of not publicly criticizing	0
discourage	0
of course	0
should have called government officials to account sooner	0
pleased	1
immediate support	1
real increase	0
these faces are wearing army uniforms	0
citing	0
punishment	0
to deny	0
denied	0
feared	0
retrogression	0
has written the name of moscow on the registration page of the american side	0
pick up some tube time	0
believe	1
palestinians are bent on destroying	0
remove suspicion	0
also too much interference	0
refusal to accept	0
irritated	0
territorial ambition	0
criticized	0
refuse	0
complained	0
displeasure	0
making liberal use of the but construction	0
did not endorse	0
was biased against	0
moderate behavior	1
appropriate , serious , and worthy measures	1
fairly	1
steering the economy into disaster	0
continued support	1
only served to deny	0
refusing	0
warned	0
monstrous criminal outrage	0
so - called	0
peaceful reunification	0
is subordinated to his own personal sentiments and ambition	0
flawed	0
instead of	0
wants to disguise	1
rendered worthless	0
by whatever means possible	0
so as to avoid the repetition of a crisis such as ours	0
did not exactly cover himself in glory	0
it is due to this hegemony	0
intends to	0
abandonment	0
easier and more motivating	1
the uproar	0
opposed	0
no longer fit	0
strikingly illustrated	1
not only just	1
it is unacceptable for canada to allow any ambiguity in policy	0
assertively holds so dear to his heart	0
only reason for this would be	0
watertight	1
overcome	1
called on	1
nothing more	0
that would have integrity	1
want	1
worries	0
firmly on the wrong side of international law	0
such a failure	0
pursuit	0
immediately attacked	0
overshadowed by the midst of the tragic events	0
an interesting idea	1
will not withdraw	0
the desire	1
whose hair is not blondest of the blonde	0
duplicity	0
decided to punish	0
scores of nations	0
well off	0
lack of confidence	0
avoid deepening	0
appeared	0
could lead to an opening	1
warned	0
its selfishness	0
would be accepted	1
deserved	1
regarded as a moderate person , compared to	0
is interested	1
constantly changing	0
if we want to apply	1
would still never be justifiable	0
join hands	1
unmanageable	0
prejudging	0
only it was a little too early to get excited	0
protests	0
restricts	0
will not resort	0
urged	1
go into the streets en masse and defend and support	1
negative reactions	0
strictly abide	1
indulging in blood - shed and their lunaticism	0
in a statement appeals	1
importance	1
trying to use the time factor	0
full support	1
disobeying uncle sam	0
invite	1
is brazen	0
preferred	1
have been cool	0
manipulation of the subject domestically	0
evil - doers	0
suffered	0
according to washington's claim	0
legitimate	1
wanted to ignore	1
freak show	0
not going to let it go	0
as punishment for not voting the correct way	0
is almost impossible	0
this is just the pursuance of a vendetta	0
god is their only hope	1
responsible for the country's problems	0
right to exist	1
the world's most dangerous regimes	0
bitter experience	0
tarnish	0
fair	0
shown no inclination	0
who brag	0
differed	0
however late	0
support	1
would adhere to a pluralistic vision	1
the demonstrations	0
encouraged	1
applaud everything	0
like	1
should	1
does not help dispel the suspicions	0
successfully advocated	1
plan	1
praised by	1
asked	1
a revolving door	0
warned	0
will want to know	1
would do anything to avoid	0
swore allegiance	1
would not dilute	1
such measures	0
congratulate	1
blatantly obstructed	0
are not appropriate	0
demand	1
does not support	0
reject	0
adversarial us position	0
astounded	0
supported	1
deserves whatever he gets	0
continues to call for	1
neither free nor fair	0
most dreadful events in history	0
vowed	0
crippled	0
racial prejudice	0
concerns	0
threatening	0
the destruction	0
was seen	1
seeking its own profit	0
legitimate	1
breach of the very constitution	0
was seen	0
highly appreciated	1
longest destructive war	0
in support	1
conciliatory speech	1
are not satisfied with	0
was meant to punish	0
outrage	0
rejected	0
well on his way	0
unacceptable	0
pretends	0
in the lurch	0
axis of evil	0
calls	1
endorsed	1
guaranteed	1
giving him medium approval	1
fix things	1
us - british aggression on iraq and meddling in its internal affairs	0
affront against law and democracy	0
more ineffective	0
was nothing more than a sick attempt to appeal to the worst red - neck prejudices	0
flavour of conspiracy	0
forcibly wanted to prevent	0
calling for respect	1
is insisting	0
has encouraged	1
complaints	0
express concerns	0
groundless	0
threat to its security	0
biggest global problem we are facing today	0
has revealed george bush's talents as a war leader	1
optimistic	1
will guarantee	0
much fairer	1
does not have the slightest doubt	1
views itself	1
is making a mistake	0
undermining everything	0
see	0
government - orchestrated	0
successfully	1
impertinently picking a quarrel	0
thrust into its worst crisis	0
many thousand generously funded	1
even more worrying	0
projection	0
will not be the same as	0
like to speak for	1
evildoer	0
has issued an assassination order	0
cycle	0
exercise maximum restraint	1
undermine	0
while destroying the instruments of his power	0
violation	0
stand - off	0
the right direction	1
repeatedly guaranteed	1
protests	0
were protesting	0
vicissitudes	0
is determined	1
strategy calling for	1
is sensible	1
allegations of	0
worries	0
recommendations	1
heavy human losses	0
unbelievable provocation	0
reputation was ruined	0
unpreparedness	0
clearly show serious unbalanced states of mind	0
however	0
whether or not one agrees with it	1
that four shots would solve the problem	0
unjustified escalation	0
the labyrinth	0
popular support	1
prevent such outlaw regimes and their terrorist cohorts	0
pursued	1
has failed for a decade now	0
has allowed itself to infringe international rules	0
one of the most successful	1
certain countries resort to	0
protests	0
will not allow	0
any moral values	0
major campaign of retribution	0
downplayed	1
but	0
attacks	0
difficult situation	0
fairly strong	1
every effort possible	1
voter intimidation , last - minute election - law changes , and outright fraud	0
support	1
does not commit	0
disputes	0
bigger than jesus	0
an ability to look decades ahead and not let oneself get beaten down	1
defiant	0
to keep yasser arafat stranded	0
severing all ties with the zionist enemy	0
with good economic management , israel should have little trouble	1
politically very difficult	0
dangerous	0
stolen	0
deteriorating with each passing day	0
the problem is	0
widespread debates against	0
extremist inclinations	0
they want to hold us hostage	0
there should not be surprises	1
not	0
imposed on him	0
did not recognise	0
will allow	0
grudgingly	0
would be useful if	1
universal values	1
have been growing less visionary	0
prejudices	0
has requested	1
wants	1
refuses to characterize	0
unbearable insult	0
consecrate violence and counter violence	0
crushed politically , socially , economically	0
is keeping a wary eye	0
want	1
venting its personal grudge	0
the biggest concern	0
commitments	1
more democratic	1
admittedly	1
no to peace	0
have made it possible	1
the legitimacy	1
the nature of	0
other slightly troubling images	0
thanks	1
are seen	0
mendacious	0
provocative	0
has called for	1
is colored by leftist ideology	0
until all those above us stop stealing , argentina has no way out	0
introduce the rioters to their 72 black - eyed virgins	0
has offered unequivocal political support	1
be happy	1
would be harmed	0
continued	0
would have enormous implications	0
are being kept in cages	0
terrible equation	0
foolhardy	0
peaceful	1
criticism	0
the head of an empire of evil	0
dictatorial regime	0
creeps	0
free and fair ballot will remain a mirage	0
without just compensation	0
so - called	0
does not want	0
was condemned	0
tin - pot tyrant	0
timid warnings	0
failed the 'free and fair' test	0
leadership	1
important new development	1
the efficiency of bulgarian dmv workers	0
urged	1
is the problem	0
do n't agree	0
spoke out against	0
against	0
argued	0
disregarding	0
oppressive	0
before it disappears	0
long been denied	0
exalted	1
march on the presidential palace	0
growing amplitude	1
have accepted	1
cow	0
to persuade	1
to the liking of	1
riots and widespread strikes	0
have avoided	0
the rule of law	1
wrote	0
meaningful action now	1
fails to mention	0
tremendous loss	0
severely blamed	0
promote	1
rejecting the idea	0
wished success	1
to encourage	1
would only have sharpened	0
furthermore	0
were in line with	1
the serious crisis	0
defend freedom	1
smooth - flowing	1
has just ratified	1
difficult	0
understandable	1
interfered	0
blamed	0
lending any support	1
such a mindset will impair	0
will now agree	1
only create mistrust	0
going to the dogs	0
expressed his hope	1
terrorists	0
likely to support	1
inflicted terrible death and pain on people on this continent	0
celebration ,	0
disappoint	0
invitation	1
has already done several things	0
unrealistic	0
problems remain	0
dressings down	0
that regard	1
will urge	1
real danger	0
stand beside right and justice	1
concern	0
vindicated for himself	1
continued support	1
bad decision	0
a road to peaceful coexistence	1
was worried	0
absorb such a burden	0
have taken a disastrous toll	0
concerned	0
some questionable aspects	0
unpleasant	0
preferred	1
real sting	0
is ready to support	1
defend the rights of his homeland and people against	1
stands in brutal contrast	0
charged	0
have criticized	0
merely	0
needs to cooperate	1
neither	0
felt gratified and relieved	1
contrary to all reason	0
demonstrated	0
long and painful	0
either you are with us or you are with the terrorists	0
straighten this mess out	0
accommodate	1
much fairer	1
democracy , transparency , and corruption - free system	1
charge	0
greatest fear	0
resented	0
oppose	0
taken palestine hostage	0
to describe	0
should serve as a warning	0
reality that is much worse than war	0
the axis of evil	0
protesting	0
that will win us votes	1
