document	label
disregarding	0
gaffe	0
not only	0
emphasized	1
show no sign	0
burn out	0
picked a quarrel	0
accusing	0
road that leads swiftly to the abyss	0
actively contributed	1
avoid the need for it	0
was forced out	0
does not look very good	0
spread peace	1
blaming	0
like	1
is to permit decay	0
despite overwhelming evidence of voter intimidation and manipulation of polls	0
risks	0
can not speak openly	0
storming palestinian territories	0
to understand	1
is desperate	0
a world already complicated	0
it's a proud freedom day	1
that's exactly what duhalde most lacks	0
will find it difficult to attain	0
provoked	0
claim	0
certain satisfaction	1
a forerunner in the sphere of human rights in the world	1
walked on too many toes	0
because one can do it even with eyes closed	0
a promotion of us values to china	1
referred to	0
prerogative and sovereign right	1
unilateral policy does not identify any limits for itself	0
he will be there [in ramallah] for as long as i remain prime minister	0
have called for	1
resumed their anti - american tirade	0
bowed to	0
how frequently	0
have criticized	0
baseless charges	0
israel's superior ability to punish palestinians	0
long called for	1
assurances	1
crush	0
eliminating its enemies	0
difficult	0
to call	0
fear	0
the most serious	0
does not entitle	0
increasing attacks	0
have grave doubts	0
does not want to learn	0
bold	0
asked	1
under the pretext of fighting terrorism	0
biggest global problem we are facing today	0
toll	0
targets are the groups that are regarded as enemies	0
kill	0
deep international outrage	0
openly embarked on the path of maneuvering for overseas aggression	0
would cause japan and the republic of korea ( rok ) feel disturbed	0
do n't support	0
does not , of course , guarantee success	0
irresponsible	0
top priority of	1
will be an increasing number	0
twisted and distorted	0
not so well sourced	0
will guarantee	0
rig	0
not likely	0
ever	0
believe	1
scope for more improvement	1
completely from palestinian areas	1
hope	1
incapable leader	0
gaffe	0
relative back up	1
saving	1
angrily rejected	0
fearing	0
threatening america and its friends and allies	0
urged	1
utter boredom	0
supremacy	0
commitments	1
has unashamedly seen fit	1
a kind of collective punishment	0
regards	1
unfortunately	0
could understand	0
long refused	1
shut away	0
swapping the silver - visored helmet of a space cadet for the green eyeshade of a consummate bean counter	0
islamabad is pretending they do not exist	0
is demanding	1
serious division	0
is not fast enough	0
the warning	0
have pressed	1
have been justified	1
significant	0
everyday life will get back to normal	1
relatively prosperous and free	1
concerns	0
much criticism	0
terrorist thugs	0
hardly qualify	0
welcomed	1
could become worse	0
tremendous efforts	1
stop his repression	0
has escalated wildly	0
far	1
prohibition	0
convenient electoral tool	0
reducing their margin of security	0
were highly critical	0
taking advantage of this	0
both ridiculous and odd because they all seemed to be playing games	0
has been eager	1
children skipping school	0
to put it mildly	0
does not endorse	0
what he called	0
particularly great	0
anxiety	0
pretends	0
vowed	1
criticized	0
mercurial strongman	0
ignored	0
loudly and clearly	1
thwarted	0
chapter of international terror .	0
will rise	0
also hope	1
radical	0
openly took issue	0
will back	1
honoring	1
rigging	0
interference	0
should stop	1
muslim fanatics	0
free hand	1
posing a grave threat	0
long urged	1
support	1
were regrettable	0
despots around the world will know how to exploit	0
were disenfranchised	0
were also satisfied	1
china's tremendous development potential	1
the axis of evil	0
have also voiced interest	1
will be unable to attain the most basic	0
more leisurely pace	1
axis of evil	0
hope	1
burden sharing	0
keeping a wary eye	0
the familiar psychodrama	0
none of them	0
isolated and frustrated	0
explosive political frustration	0
poor	0
is inhumane	0
have threatened	0
urged	1
no longer works	0
under the pretext of fighting terrorism	0
tragic circus	0
fraud	0
as if it were an adjudicator	0
despite	0
succumbing	0
hopes	1
would like	1
seek	1
exceeded	0
does not turn a blind eye	1
as servants to white interests and western powers	0
lost the reputation of commitment to principles of human justice	0
the embodiment of two - sided justice	0
will once again feel	0
interested	1
aggressive	0
would only have sharpened	0
pledged	1
threatened	0
hailed	1
failure to gain legitimacy	0
bitterly fought	0
murderous hatred	0
are happy	1
legitimate	1
particularly malaysia , is succeeding	1
is denying	0
frustrate as many voters as you can	0
were ill - received	0
suggestions	0
keepers	0
place additional restrictions on freedom of expression and the press	0
enemy	0
recognition	1
denounced	0
admit	0
terrorist	0
perennially divisive issue of taiwan	0
irreversible	0
bad	0
fraud	0
protest	0
stuck in the middle	0
foolhardy	0
based on its terms	0
logical solution	1
wily israeli aggressors	0
continue to rise	0
must warn	0
unjust	0
can not	0
refusal	0
very regrettable	0
denunciation	0
thinks	0
praised	1
no benefit at all	0
looked forward	1
steering the nation to prosperity and progress	1
pose ``a grave and growing danger	0
has been somehow respected	1
was substantial concern	0
is even more troubled	0
humanely	1
brazen distortion	0
dissatisfaction over	0
the us has behaved as if it had a sort of natural right to create law	0
crushing	0
is ready to declare war	0
will not agree	0
israel's atrocities	0
resounding and sustained fall	0
rigged the poll in favor of	0
all kinds of provocative activities	0
desire to work	1
unambiguous commitment	1
prematurely hustled off so the military can dump us in nowheresville , new jersey , on a sunday night after every rental car place in the state has closed	0
even outbade	0
breathless armchair hyperbole	0
confusion	0
israeli right - wing policies	0
is obsolete	0
polarisation , tension and incidents of violence and intimidation	0
inhumane and degrading	0
would like	1
deepened	0
will	1
friend	1
was supposed to do by virtue of his post	0
parliamentarian	0
fear	0
precipitating the current crisis	0
oppose	0
to put it mildly	0
more intense	0
punched	0
cosying up	0
grim and complicated	0
angered	0
do not acknowledge	0
if tel aviv has not noticed	0
state terrorism against its own citizens	0
unwarranted	0
will take back conditions to their former state of tension	0
wanted	1
face justice	1
hailed	1
being discriminated against	0
arbitrarily	0
effective	1
disrupt	0
twists and turns	0
illusory	0
revanchism	0
will	1
neo - colonialism	0
has an interest	1
accused	0
resorting exclusively to	0
humanely	1
outcry	0
more international responsibility	1
no longer fit	0
proper	1
was neither free nor fair	0
will be forced	0
prevents	0
uncertainty	0
the door remains wide open	1
more serious	0
refusal to respect	0
have the right	1
cow	0
slander	0
turned out to be impossible	0
strongly criticized and condemned	0
justice always finds support and sympathy	1
rightly considers	1
now heaped upon	0
evil country	0
might raise the hackles	0
slander	0
reality that is much worse than war	0
would interfere	0
would be nothing without the chic and prestige conferred by elite u . s . universities	0
will have no universally - acknowledged	0
throttling	0
against the spirit	0
could , however , not be openly described as free and fair	0
a much better position	1
possibly even endanger	0
far - reaching repercussions	0
lent credibility	1
pushed	1
will never accept	0
all this time	0
have its way with	0
a friend	1
hampering	0
to openly confront	0
rejected	0
bickering	0
substantially free and fair	1
considered	1
thanks to gains	1
universal values	1
not pleased	0
even if their special status comes from the fact	0
declining to endorse	0
destroy so - called peace	0
urged	1
seizes a weeping globe in his monster - size hands	0
have advocated	1
all but welcomed	1
the most shameful detentions in the history of post - war incarceration in the 21st century	0
humanely	1
old foes	0
hardly	0
go out into the streets to defend	1
meddling	0
criticism	0
too harsh	0
adulterated	0
adequate	1
sitting on the sidelines	0
concerns	0
is ready to cooperate	1
the concern	0
package of recommendations	1
very large	0
horrifies	0
dirty tricks	0
support	1
appeal	1
such baseless accusations	0
unacceptable	0
preferred	1
fell in line with	1
real	0
was seen	1
specifically named	0
think	1
unlawful combatants	0
made pronouncements against	0
sensing	0
prejudging	0
deny	0
asked	1
grimly replied	0
fears	0
tough blow	0
has called for	1
facts are incorrect	0
one of the goals	1
axis of evil	0
can not adequately explain	0
refused to grant	0
a very risky scenario	0
come to its senses	1
lost time and credibility on a failed bet	0
want	1
threaten	0
sent an official protest	0
shook	0
will be substantially reduced	0
value sharing	1
protests	0
had likely deteriorated beyond repair	0
to express concern	0
undisguised pleasure displayed	0
should not have	0
vote rigging	0
were striking	0
restricts	0
no easy matter	0
optimistic and hopeful	1
sit in judgment	0
frighten	0
now let us compare	0
set priorities	1
go into the streets en masse and defend and support	1
no tears will be shed in this corner	0
affirmed	0
hoped	1
a blatant case of discrimination in rights	0
accused	0
no recognition of	0
wanted	1
falls far short	0
axis'' suggested an alliance that does n't exist	0
concerns	0
similar protests	0
punish	0
caused serious damage	0
americans are good ,	0
opinionated	0
end of its colonialist occupation	0
is reflected	1
are eagerly awaiting	1
therefore	1
had guaranteed	1
apprehensions	0
to persuade	1
the dispute of opinions	0
protests	0
refusal	0
it delivered that blow , and hit argentina	0
in tatters	0
slams	0
bad	0
wanted	1
in a way our government has not been	0
befallen	0
club med	0
generally approved of	1
long way to go	0
enjoying	1
commit further acts of terrorism	0
devastating what remains	0
do n't want	0
wants	1
despite	0
the disapproval	0
expressed a mutual desire	1
suffocating	0
hopes of prosecuting	1
have called for	1
claims	0
picking a quarrel	0
may step up sabotage	0
suffer from unfair us policies	0
diplomatic flirtation with leftist world dictators	0
seems to be murky here	0
abusing human rights	0
attacks	0
is suspected	0
ugly split	0
saw	0
denounced and attacked	0
firmly opposed	0
was biased against	0
urged	1
to back	1
mere reproduction of unverified and unsubstantiated reports	0
no matter how long sharon humiliates arab dignity	0
is pleased	1
significant results	1
inconsistent	0
were in a foul mood	0
agreement	0
tarnish	0
totally reasonable	1
can not last	1
nothing more than an embellishment	0
more interested	1
rejects	0
seeking	1
dwindling moral values	0
